,Unnamed: 0,Z1_ActualPosition,X1_OutputCurrent,M1_sequence_number,S1_ActualPosition,Y1_OutputCurrent,S1_OutputCurrent,M1_CURRENT_FEEDRATE,X1_DCBusVoltage,X1_OutputVoltage,clamp_pressure,Y1_DCBusVoltage,Y1_OutputVoltage
246,2616,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
247,237,29.5,326.0,37.0,734.0,324.0,318.0,6.0,0.0822,7.51,4.0,0.115,14.2
248,23421,119.0,330.0,0.0,455.0,329.0,330.0,20.0,0.0246,1.23,2.5,0.0158,1.82
249,19814,29.7,327.0,42.0,-791.0,326.0,324.0,6.0,0.0471,3.39,3.0,0.105,13.3
250,1259,119.0,325.0,0.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
251,21251,29.5,327.0,33.0,68.4,326.0,324.0,3.0,0.042,4.56,2.5,0.0989,10.5
252,19215,119.0,330.0,2.0,2150.0,329.0,330.0,50.0,0.0224,1.03,3.0,0.0235,1.27
253,24641,27.7,327.0,124.0,1780.0,326.0,324.0,3.0,0.0457,7.24,2.5,0.143,10.7
254,5893,29.7,325.0,30.0,-171.0,324.0,320.0,6.0,0.0894,14.8,4.0,0.0183,0.778
255,928,27.5,326.0,119.0,131.0,324.0,323.0,6.0,0.0756,13.6,4.0,0.134,9.76
256,21764,28.5,327.0,2.0,1990.0,326.0,324.0,3.0,0.1,9.54,2.5,0.0179,3.74
257,14968,27.7,327.0,2.0,1620.0,325.0,323.0,3.0,0.0448,4.29,4.0,0.111,12.8
258,6634,28.7,325.0,65.0,-386.0,323.0,320.0,20.0,0.0492,3.04,4.0,0.165,33.5
259,12402,28.5,327.0,61.0,-55.0,326.0,322.0,3.0,0.0801,10.7,3.0,0.0599,5.31
260,15961,27.7,327.0,118.0,-1340.0,326.0,321.0,3.0,0.103,10.3,4.0,0.0587,6.21
261,2458,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
262,5545,119.0,327.0,0.0,-978.0,326.0,327.0,50.0,0.0228,0.607,4.0,0.0167,2.65
263,17420,29.7,327.0,2.0,-1490.0,326.0,320.0,3.0,0.0518,5.27,3.0,0.0994,10.5
264,19884,28.7,327.0,67.0,345.0,325.0,323.0,6.0,0.0469,2.81,3.0,0.129,15.3
265,2517,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
266,5340,28.7,325.0,70.0,1720.0,324.0,318.0,6.0,0.0971,13.2,4.0,0.0191,1.75
267,11128,29.5,327.0,18.0,-1690.0,326.0,320.0,3.0,0.108,10.2,4.0,0.0222,1.08
268,3676,28.5,327.0,70.0,-1340.0,325.0,317.0,6.0,0.0804,13.5,3.0,0.0179,0.861
269,9033,119.0,328.0,0.0,383.0,326.0,327.0,50.0,0.0295,0.648,4.0,0.0197,0.894
270,10560,27.5,327.0,2.0,-790.0,326.0,317.0,3.0,0.0834,8.72,4.0,0.0876,4.42
271,14126,28.5,327.0,58.0,-279.0,326.0,323.0,3.0,0.0499,9.16,3.0,0.0249,4.21
272,19809,29.7,327.0,40.0,-817.0,326.0,324.0,6.0,0.06,4.7,3.0,0.075,12.6
273,2086,119.0,328.0,2.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
274,23337,29.7,327.0,25.0,1550.0,326.0,323.0,3.0,0.0818,10.5,2.5,0.104,10.8
275,15240,29.7,326.0,35.0,-93.2,325.0,321.0,3.0,0.0867,10.5,4.0,0.0633,3.83
276,8389,27.7,324.0,98.0,-374.0,322.0,320.0,15.0,0.0837,15.7,4.0,0.174,24.5
277,17198,27.7,327.0,105.0,-506.0,326.0,317.0,3.0,0.0762,5.85,3.0,0.0744,6.76
278,2821,27.5,326.0,127.0,1360.0,325.0,323.0,6.0,0.0872,13.8,3.0,0.0379,2.27
279,9878,119.0,330.0,0.0,-1960.0,329.0,330.0,50.0,0.0212,1.02,4.0,0.0181,2.62
280,10368,29.5,327.0,41.0,703.0,325.0,322.0,3.0,0.0461,6.26,4.0,0.0857,10.7
281,2607,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
282,9557,55.7,327.0,0.0,-986.0,326.0,327.0,50.0,0.0565,3.9,4.0,0.0202,1.61
283,17901,29.7,327.0,22.0,747.0,326.0,323.0,3.0,0.0522,5.05,3.0,0.091,11.5
284,10976,29.5,327.0,16.0,-1850.0,326.0,322.0,3.0,0.0886,10.8,4.0,0.0368,7.3
285,11196,28.5,327.0,59.0,2030.0,326.0,321.0,3.0,0.0765,8.42,4.0,0.0827,4.63
286,11154,29.5,327.0,43.0,783.0,325.0,321.0,3.0,0.0524,5.99,4.0,0.123,12.1
287,3674,28.5,327.0,70.0,-1350.0,326.0,317.0,6.0,0.0927,13.2,3.0,0.0293,5.48
288,13479,28.5,327.0,65.0,384.0,325.0,324.0,3.0,0.0863,10.4,3.0,0.0846,7.15
289,23501,30.6,327.0,54.0,-238.0,326.0,321.0,3.0,0.0189,2.29,2.5,0.0172,2.59
290,24668,28.7,327.0,89.0,-1150.0,326.0,324.0,3.0,0.0451,4.19,2.5,0.0822,8.02
291,8790,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0578,3.15,4.0,0.0205,0.815
292,6291,55.7,328.0,2.0,209.0,327.0,328.0,50.0,0.0627,5.23,4.0,0.0364,2.11
293,16194,28.7,327.0,79.0,-457.0,325.0,319.0,3.0,0.084,5.86,4.0,0.0835,8.21
294,8501,28.7,324.0,73.0,1830.0,323.0,321.0,12.0,0.0392,2.6,4.0,0.103,6.34
295,16371,27.7,327.0,101.0,1320.0,325.0,323.0,3.0,0.109,12.7,4.0,0.0637,6.88
296,14595,27.7,327.0,111.0,-1960.0,326.0,317.0,3.0,0.0622,7.05,4.0,0.0243,2.18
297,2226,119.0,325.0,0.0,905.0,327.0,324.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
298,23550,28.7,327.0,71.0,1490.0,325.0,320.0,3.0,0.104,9.52,2.5,0.111,7.37
299,18541,28.7,328.0,75.0,1190.0,326.0,325.0,3.0,0.089,10.2,3.0,0.015,1.21
300,9229,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0472,2.28,4.0,0.0232,1.23
301,13529,29.5,327.0,46.0,-960.0,326.0,319.0,3.0,0.0736,8.68,3.0,0.0436,2.66
302,13746,29.5,327.0,26.0,1300.0,326.0,324.0,3.0,0.052,3.87,3.0,0.0596,8.56
303,18207,27.7,327.0,128.0,1690.0,326.0,324.0,3.0,0.0756,8.74,3.0,0.0461,2.09
304,10380,27.5,327.0,101.0,1480.0,326.0,324.0,3.0,0.0987,10.1,4.0,0.0632,4.61
305,16244,29.7,327.0,40.0,510.0,326.0,320.0,3.0,0.167,11.8,4.0,0.0869,6.16
306,24113,55.7,330.0,0.0,-1720.0,328.0,330.0,50.0,0.0546,1.94,2.5,0.0267,1.37
307,15282,28.7,327.0,88.0,567.0,326.0,321.0,3.0,0.0616,7.84,4.0,0.0529,8.47
308,21314,29.5,327.0,23.0,-705.0,326.0,325.0,3.0,0.0868,9.62,2.5,0.0876,6.43
309,17664,29.7,327.0,45.0,-1040.0,326.0,320.0,3.0,0.0898,10.3,3.0,0.0461,3.34
310,23288,27.7,327.0,112.0,525.0,326.0,322.0,3.0,0.0811,9.55,2.5,0.0241,2.78
311,13511,28.5,326.0,81.0,2020.0,325.0,318.0,3.0,0.0879,9.47,3.0,0.0832,4.69
312,17405,27.7,327.0,112.0,283.0,326.0,319.0,3.0,0.1,9.98,3.0,0.0234,0.855
313,16177,29.7,327.0,41.0,619.0,326.0,321.0,3.0,0.0575,2.06,4.0,0.0584,7.52
314,21792,29.5,327.0,25.0,-604.0,326.0,324.0,3.0,0.0789,6.84,2.5,0.0847,9.74
315,15522,28.7,327.0,84.0,65.8,326.0,323.0,3.0,0.0453,6.45,4.0,0.0786,10.2
316,22640,55.7,330.0,2.0,-1720.0,329.0,330.0,50.0,0.0196,2.14,2.5,0.0222,1.17
317,1985,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
318,10917,29.5,327.0,36.0,207.0,325.0,323.0,3.0,0.0816,10.5,4.0,0.107,11.3
319,19987,31.2,327.0,55.0,-305.0,326.0,324.0,6.0,0.0184,2.01,3.0,0.0188,2.63
320,17737,119.0,330.0,0.0,42.0,328.0,329.0,50.0,0.0148,1.02,3.0,0.0185,0.828
321,13204,27.5,327.0,124.0,1480.0,325.0,323.0,3.0,0.0451,3.45,3.0,0.131,9.83
322,11751,29.5,327.0,40.0,431.0,325.0,321.0,3.0,0.0715,8.88,4.0,0.0804,7.62
323,22108,29.5,327.0,42.0,1140.0,326.0,319.0,3.0,0.0718,3.31,2.5,0.0994,11.3
324,13782,27.5,327.0,121.0,1240.0,326.0,319.0,3.0,0.0862,10.2,3.0,0.0882,5.83
325,10015,29.5,327.0,35.0,47.0,325.0,323.0,3.0,0.0689,8.73,4.0,0.0551,3.99
326,12639,29.5,327.0,29.0,1660.0,326.0,324.0,3.0,0.0768,8.22,3.0,0.0199,2.13
327,19940,55.7,329.0,0.0,-963.0,328.0,329.0,50.0,0.0408,3.09,3.0,0.026,1.26
328,69,29.5,326.0,19.0,-164.0,325.0,322.0,6.0,0.0853,13.1,4.0,0.0682,3.11
329,19873,54.4,326.0,52.0,-417.0,325.0,323.0,50.0,0.0359,6.37,3.0,0.0243,1.45
330,25081,29.7,327.0,44.0,-922.0,325.0,317.0,3.0,0.0931,6.12,2.5,0.0962,9.44
331,9338,55.7,327.0,2.0,-978.0,326.0,327.0,50.0,0.0519,3.13,4.0,0.0218,0.185
332,16926,35.8,327.0,95.0,-1440.0,326.0,320.0,3.0,0.0333,3.31,3.0,0.0171,1.5
333,6263,28.7,325.0,55.0,891.0,324.0,317.0,6.0,0.311,21.7,4.0,0.0195,3.77
334,15593,29.7,327.0,2.0,-1920.0,325.0,324.0,3.0,0.0823,8.86,4.0,0.0603,6.23
335,3087,27.5,326.0,124.0,1160.0,325.0,321.0,6.0,0.0483,6.39,3.0,0.0764,14.2
336,13871,29.5,327.0,37.0,-2070.0,325.0,319.0,3.0,0.0743,9.22,3.0,0.13,7.21
337,5669,28.7,325.0,70.0,1670.0,324.0,318.0,6.0,0.112,13.6,4.0,0.018,0.269
338,218,29.5,326.0,35.0,633.0,324.0,318.0,6.0,0.102,12.3,4.0,0.0617,5.29
339,17852,28.7,328.0,72.0,1150.0,326.0,320.0,3.0,0.0634,4.15,3.0,0.113,10.3
340,14027,29.5,327.0,34.0,1950.0,325.0,318.0,3.0,0.113,9.7,3.0,0.0194,0.742
341,15352,27.7,327.0,116.0,-1580.0,326.0,319.0,3.0,0.116,10.4,4.0,0.0184,1.44
342,19904,29.7,327.0,20.0,-1920.0,326.0,323.0,6.0,0.102,12.3,3.0,0.0623,3.58
343,8204,29.7,323.0,44.0,-1430.0,323.0,315.0,15.0,0.104,25.5,4.0,0.0801,10.0
344,10669,27.5,327.0,125.0,-588.0,326.0,318.0,3.0,0.064,2.77,4.0,0.113,10.8
345,5976,29.7,325.0,37.0,112.0,323.0,322.0,6.0,0.0842,7.68,4.0,0.158,15.3
346,919,27.5,326.0,117.0,82.8,325.0,322.0,6.0,0.09,13.7,4.0,0.0556,3.73
347,11512,28.5,327.0,86.0,539.0,326.0,319.0,3.0,0.0703,10.1,4.0,0.0441,2.55
348,480,28.5,326.0,65.0,2040.0,325.0,323.0,6.0,0.0918,13.6,4.0,0.141,9.15
349,322,29.5,326.0,45.0,1190.0,325.0,316.0,6.0,0.112,14.8,4.0,0.0382,1.95
350,9317,29.7,324.0,2.0,711.0,322.0,321.0,12.0,0.0388,5.97,4.0,0.121,21.6
351,6611,30.8,327.0,7.0,-1220.0,326.0,327.0,50.0,0.0296,9.07,4.0,0.0683,21.5
352,7920,29.7,324.0,28.0,-1750.0,323.0,315.0,15.0,0.121,26.9,4.0,0.0154,2.3
353,19497,29.7,327.0,18.0,-2030.0,326.0,323.0,6.0,0.107,13.9,3.0,0.0236,1.34
354,2160,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
355,10218,27.5,327.0,105.0,1810.0,326.0,319.0,3.0,0.0788,7.83,4.0,0.0981,6.54
356,19881,28.7,327.0,67.0,329.0,326.0,322.0,6.0,0.0583,6.75,3.0,0.102,16.1
357,20511,39.4,328.0,7.0,-927.0,326.0,329.0,50.0,0.108,29.8,3.0,0.162,47.6
358,3483,28.5,326.0,81.0,-787.0,325.0,322.0,6.0,0.0971,13.4,3.0,0.155,12.3
359,16842,28.7,327.0,82.0,2030.0,325.0,319.0,3.0,0.0619,1.54,3.0,0.108,10.0
360,14047,28.5,327.0,89.0,-1500.0,325.0,322.0,3.0,0.0541,2.09,3.0,0.108,11.6
361,23220,28.7,327.0,85.0,-1560.0,326.0,317.0,3.0,0.104,9.23,2.5,0.0553,3.31
362,9496,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0566,4.64,4.0,0.0339,0.749
363,22545,55.5,330.0,0.0,394.0,329.0,330.0,50.0,0.0637,5.24,2.5,0.028,1.99
364,11614,27.5,327.0,116.0,-1390.0,326.0,322.0,3.0,0.089,9.43,4.0,0.101,7.46
365,6431,29.7,325.0,46.0,544.0,324.0,316.0,6.0,0.0733,13.1,4.0,0.0453,3.96
366,7542,32.9,325.0,54.0,945.0,324.0,315.0,20.0,0.0322,0.981,4.0,0.0275,1.01
367,12433,28.5,327.0,77.0,1600.0,325.0,319.0,3.0,0.0942,8.2,3.0,0.15,8.79
368,1651,119.0,325.0,2.0,905.0,326.0,324.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
369,20581,119.0,330.0,0.0,-273.0,329.0,330.0,50.0,2.78e-19,0.0,3.0,2.78e-19,0.0
370,13760,29.5,327.0,46.0,-1120.0,326.0,320.0,3.0,0.0903,8.16,3.0,0.0439,6.42
371,17670,29.7,327.0,45.0,-1010.0,326.0,320.0,3.0,0.0324,4.43,3.0,0.0451,3.83
372,24440,55.7,330.0,0.0,-1720.0,329.0,330.0,50.0,0.0512,1.91,2.5,0.0311,0.798
373,24321,28.7,327.0,76.0,1770.0,326.0,323.0,3.0,0.0742,7.61,2.5,0.0589,2.35
374,17033,27.7,327.0,106.0,-314.0,326.0,322.0,3.0,0.0838,8.84,3.0,0.0872,7.75
375,24201,55.7,330.0,0.0,-1720.0,329.0,330.0,50.0,0.05,2.53,2.5,0.0316,2.65
376,16370,27.7,327.0,101.0,1310.0,326.0,322.0,3.0,0.0861,11.9,4.0,0.0626,8.01
377,8642,27.7,324.0,104.0,-1760.0,322.0,315.0,12.0,0.0617,4.2,4.0,0.16,22.6
378,3184,27.5,327.0,109.0,419.0,325.0,323.0,6.0,0.0449,5.13,3.0,0.117,16.1
379,22572,29.5,327.0,16.0,-1550.0,326.0,319.0,3.0,0.0959,7.63,2.5,0.0548,6.13
380,24372,28.7,327.0,78.0,1990.0,326.0,319.0,3.0,0.0682,1.58,2.5,0.107,10.3
381,21480,28.5,327.0,2.0,228.0,325.0,320.0,3.0,0.0938,7.02,2.5,0.133,11.2
382,24995,55.7,330.0,0.0,-1730.0,328.0,330.0,50.0,0.0677,3.17,2.5,0.0275,0.2
383,8368,119.0,327.0,0.0,-2050.0,326.0,327.0,50.0,0.0226,1.68,4.0,0.0148,2.78
384,1332,29.5,325.0,45.0,735.0,324.0,318.0,20.0,0.135,33.6,4.0,0.0306,0.388
385,7901,28.7,324.0,77.0,-806.0,323.0,316.0,15.0,0.113,23.2,4.0,0.0712,4.17
386,23624,27.7,327.0,112.0,664.0,326.0,323.0,3.0,0.0555,7.07,2.5,0.0199,1.0
387,21823,28.5,327.0,61.0,-1780.0,326.0,318.0,3.0,0.0973,4.8,2.5,0.134,11.1
388,2640,119.0,328.0,40.0,-1160.0,332.0,331.0,20.0,2.79e-19,0.0,4.0,2.68e-19,0.0
389,25060,119.0,330.0,0.0,455.0,329.0,330.0,20.0,0.0202,0.819,2.5,0.0146,4.0
390,10706,27.5,327.0,115.0,-1520.0,326.0,321.0,3.0,0.0514,2.62,4.0,0.126,11.2
391,9576,29.7,324.0,23.0,615.0,323.0,321.0,12.0,0.109,21.1,4.0,0.0828,5.2
392,1329,29.5,325.0,45.0,719.0,325.0,319.0,20.0,0.129,31.3,4.0,0.0171,1.46
393,4027,28.5,326.0,63.0,-1660.0,325.0,321.0,6.0,0.0916,13.3,3.0,0.0776,7.96
394,24483,27.7,327.0,119.0,1360.0,326.0,322.0,3.0,0.0521,1.21,2.5,0.107,10.5
395,7324,28.7,324.0,86.0,1470.0,323.0,321.0,20.0,0.122,30.5,4.0,0.0211,2.37
396,3494,27.5,327.0,105.0,243.0,325.0,318.0,6.0,0.092,13.4,3.0,0.0984,5.26
397,6650,52.2,327.0,0.0,306.0,326.0,327.0,50.0,0.0323,2.31,4.0,0.0501,3.61
398,24232,27.7,327.0,2.0,-2000.0,326.0,320.0,3.0,0.116,10.8,2.5,0.0456,4.29
399,13690,29.5,327.0,41.0,-1480.0,325.0,321.0,3.0,0.0588,7.99,3.0,0.0493,15.4
400,8774,55.7,328.0,0.0,-978.0,326.0,327.0,50.0,0.054,2.52,4.0,0.0298,0.137
401,21825,28.5,327.0,2.0,2040.0,326.0,320.0,3.0,0.0797,7.9,2.5,0.0661,6.41
402,22131,29.5,327.0,22.0,-999.0,326.0,324.0,3.0,0.0386,3.84,2.5,0.0577,6.83
403,3479,28.5,326.0,81.0,-808.0,325.0,321.0,6.0,0.104,14.8,3.0,0.0879,5.62
404,3141,29.5,326.0,26.0,961.0,325.0,319.0,6.0,0.0693,2.27,3.0,0.142,16.2
405,14858,55.7,330.0,0.0,42.0,329.0,330.0,50.0,0.0474,4.22,4.0,0.0276,2.51
406,5317,27.7,325.0,104.0,-1230.0,323.0,320.0,6.0,0.045,6.87,4.0,0.114,14.1
407,4836,119.0,327.0,2.0,-1510.0,326.0,327.0,6.0,0.0249,1.19,3.0,0.0178,0.664
408,12419,29.5,327.0,26.0,1330.0,325.0,323.0,3.0,0.0517,3.32,3.0,0.0986,8.97
409,8918,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0579,2.51,4.0,0.0325,1.0
410,15490,29.9,327.0,54.0,1550.0,326.0,321.0,3.0,0.0209,2.46,4.0,0.0198,2.79
411,14862,55.7,330.0,0.0,42.0,328.0,330.0,50.0,0.0462,6.07,4.0,0.0268,1.9
412,2245,119.0,328.0,0.0,-1160.0,333.0,332.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
413,4676,119.0,329.0,2.0,-486.0,328.0,329.0,6.0,0.0213,0.459,2.5,0.0179,1.41
414,21349,55.5,330.0,0.0,368.0,328.0,330.0,50.0,0.0662,3.67,2.5,0.0317,2.18
415,21353,55.5,330.0,0.0,381.0,329.0,330.0,50.0,0.068,4.64,2.5,0.0333,0.833
416,10152,28.5,327.0,59.0,1980.0,326.0,320.0,3.0,0.102,8.52,4.0,0.0744,10.8
417,21542,29.5,327.0,17.0,-1450.0,326.0,324.0,3.0,0.099,10.0,2.5,0.018,0.472
418,15006,28.7,327.0,66.0,-1640.0,326.0,323.0,3.0,0.0727,6.22,4.0,0.116,10.3
419,7574,28.8,324.0,54.0,956.0,323.0,321.0,20.0,0.0191,2.23,4.0,0.0176,0.753
420,17904,28.7,327.0,84.0,2080.0,326.0,321.0,3.0,0.0468,1.23,3.0,0.0798,8.71
421,2161,119.0,325.0,0.0,905.0,327.0,324.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
422,25033,29.7,327.0,46.0,-740.0,326.0,323.0,3.0,0.0775,11.3,2.5,0.0396,2.58
423,5963,119.0,327.0,0.0,-978.0,326.0,327.0,50.0,0.0235,0.777,4.0,0.0178,1.67
424,5431,27.7,324.0,97.0,-1500.0,323.0,318.0,6.0,0.126,16.8,4.0,0.0259,1.12
425,5934,119.0,328.0,0.0,-978.0,327.0,328.0,50.0,0.0225,0.612,4.0,0.0154,3.03
426,10938,27.5,327.0,107.0,2070.0,326.0,317.0,3.0,0.109,7.54,4.0,0.0684,6.81
427,7545,28.7,324.0,59.0,1010.0,323.0,321.0,20.0,0.119,29.4,4.0,0.12,19.3
428,14845,27.7,327.0,105.0,1750.0,325.0,324.0,3.0,0.107,10.4,4.0,0.114,7.51
429,8801,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0499,3.2,4.0,0.0206,1.34
430,24333,29.7,327.0,18.0,833.0,326.0,323.0,3.0,0.0701,8.24,2.5,0.076,4.25
431,11398,27.5,327.0,2.0,-1060.0,326.0,320.0,3.0,0.0639,6.93,4.0,0.115,11.3
432,24952,29.7,327.0,42.0,-1110.0,325.0,317.0,3.0,0.0654,1.15,2.5,0.0702,10.2
433,9515,119.0,328.0,0.0,383.0,326.0,327.0,50.0,0.0191,2.0,4.0,0.0254,1.4
434,7163,29.7,324.0,31.0,582.0,323.0,319.0,20.0,0.0893,25.1,4.0,0.158,25.7
435,20450,119.0,329.0,0.0,-273.0,328.0,329.0,50.0,0.0192,2.3,3.0,0.0176,2.66
436,23133,27.7,327.0,124.0,1910.0,326.0,323.0,3.0,0.0457,5.85,2.5,0.134,12.0
437,10984,29.5,327.0,16.0,-1800.0,326.0,321.0,3.0,0.0897,10.1,4.0,0.0923,9.18
438,10681,29.5,327.0,2.0,-1310.0,325.0,321.0,3.0,0.0581,2.12,4.0,0.0531,6.49
439,15410,28.7,326.0,81.0,-158.0,325.0,318.0,3.0,0.0722,8.51,4.0,0.137,7.36
440,19469,55.7,329.0,0.0,-927.0,328.0,329.0,50.0,0.0404,4.84,3.0,0.031,2.66
441,17244,29.7,327.0,19.0,401.0,326.0,320.0,3.0,0.0846,11.2,3.0,0.095,8.69
442,20014,29.7,327.0,39.0,-967.0,326.0,324.0,6.0,0.0871,12.7,3.0,0.152,11.0
443,19977,28.7,327.0,70.0,399.0,325.0,324.0,6.0,0.0763,10.3,3.0,0.12,13.6
444,11400,27.5,327.0,120.0,-1050.0,325.0,318.0,3.0,0.0639,5.65,4.0,0.0478,7.9
445,1574,119.0,328.0,2.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
446,11181,27.5,327.0,111.0,-1900.0,326.0,317.0,3.0,0.111,9.72,4.0,0.0288,2.96
447,3933,27.5,326.0,107.0,328.0,325.0,323.0,6.0,0.0892,9.52,3.0,0.135,14.7
448,14949,27.7,327.0,98.0,1040.0,326.0,322.0,3.0,0.0634,8.46,4.0,0.076,9.38
449,16286,27.7,327.0,128.0,-361.0,326.0,321.0,3.0,0.0958,10.8,4.0,0.039,4.78
450,10832,55.5,330.0,2.0,136.0,328.0,330.0,50.0,0.0448,5.25,4.0,0.0298,1.8
451,19891,28.7,326.0,76.0,761.0,325.0,321.0,6.0,0.107,13.7,3.0,0.0583,2.53
452,21147,27.5,327.0,102.0,1630.0,326.0,318.0,3.0,0.0819,9.57,2.5,0.0751,4.69
453,5470,27.7,325.0,104.0,-1130.0,324.0,319.0,6.0,0.107,12.5,4.0,0.105,10.3
454,17302,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0591,3.02,3.0,0.0367,0.937
455,17041,29.7,327.0,30.0,1790.0,326.0,320.0,3.0,0.0551,7.45,3.0,0.118,11.2
456,18266,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0461,7.01,3.0,0.0294,1.59
457,15317,29.7,327.0,28.0,-707.0,325.0,321.0,3.0,0.0618,4.69,4.0,0.0544,5.46
458,16986,28.7,327.0,70.0,982.0,326.0,319.0,3.0,0.111,10.9,3.0,0.0215,1.32
459,13449,46.7,327.0,54.0,-735.0,326.0,323.0,50.0,0.021,3.16,3.0,0.0176,4.03
460,3918,28.5,326.0,2.0,-2090.0,325.0,318.0,6.0,0.0909,12.9,3.0,0.021,2.24
461,3589,29.5,326.0,38.0,1520.0,325.0,323.0,6.0,0.0913,12.3,3.0,0.0997,6.89
462,2971,28.5,326.0,76.0,-1140.0,325.0,321.0,6.0,0.101,12.7,3.0,0.0531,11.3
463,4102,27.5,326.0,96.0,1160.0,325.0,323.0,6.0,0.104,12.9,3.0,0.0236,3.08
464,8246,29.7,324.0,31.0,-1690.0,322.0,315.0,15.0,0.0796,11.6,4.0,0.109,23.6
465,22427,28.5,327.0,71.0,-652.0,326.0,317.0,3.0,0.0988,5.71,2.5,0.121,10.3
466,13234,27.5,327.0,106.0,-210.0,325.0,322.0,3.0,0.0744,7.71,3.0,0.0906,4.35
467,21752,29.5,327.0,45.0,1330.0,326.0,324.0,3.0,0.0872,9.83,2.5,0.0364,3.9
468,15279,28.7,327.0,88.0,551.0,326.0,321.0,3.0,0.09,10.1,4.0,0.111,10.0
469,18049,94.2,329.0,7.0,42.0,327.0,329.0,50.0,0.136,28.2,3.0,0.181,49.6
470,14690,27.7,327.0,105.0,1850.0,325.0,323.0,3.0,0.0746,9.44,4.0,0.0884,5.43
471,10216,27.5,327.0,105.0,1800.0,326.0,323.0,3.0,0.0689,9.31,4.0,0.0937,10.0
472,16000,35.3,326.0,52.0,1320.0,324.0,318.0,50.0,0.0608,6.29,4.0,0.031,1.08
473,18078,28.7,327.0,66.0,465.0,325.0,323.0,3.0,0.0742,9.06,3.0,0.152,10.3
474,19175,27.7,326.0,2.0,1590.0,325.0,318.0,6.0,0.11,14.5,3.0,0.0212,2.43
475,6302,29.7,325.0,28.0,-310.0,323.0,315.0,6.0,0.0659,4.31,4.0,0.102,13.5
476,17452,28.7,327.0,81.0,1760.0,326.0,321.0,3.0,0.0709,9.31,3.0,0.092,6.9
477,11753,29.5,327.0,40.0,442.0,325.0,322.0,3.0,0.0665,9.3,4.0,0.0834,7.48
478,18356,28.7,327.0,62.0,-69.2,326.0,318.0,3.0,0.0993,8.54,3.0,0.102,9.89
479,12557,27.5,327.0,102.0,-798.0,325.0,318.0,3.0,0.0655,7.7,3.0,0.0777,4.69
480,25078,29.7,327.0,44.0,-938.0,326.0,317.0,3.0,0.0296,2.77,2.5,0.0651,7.99
481,20421,119.0,331.0,0.0,-273.0,329.0,330.0,50.0,2.78e-19,0.0,3.0,2.78e-19,0.0
482,12384,28.5,327.0,63.0,288.0,326.0,324.0,3.0,0.0855,8.87,3.0,0.0508,5.34
483,2217,119.0,328.0,2.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
484,8523,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.038,5.04,4.0,0.0217,0.359
485,2452,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
486,5828,28.7,325.0,60.0,1050.0,324.0,319.0,6.0,0.0849,11.2,4.0,0.112,12.0
487,14648,119.0,330.0,0.0,-2060.0,328.0,330.0,50.0,0.0267,1.19,4.0,0.0157,3.72
488,8581,29.7,324.0,15.0,429.0,323.0,321.0,12.0,0.0926,9.98,4.0,0.128,23.9
489,8636,27.7,324.0,102.0,-1790.0,323.0,320.0,12.0,0.11,18.6,4.0,0.145,13.8
490,4605,119.0,329.0,0.0,339.0,327.0,328.0,50.0,0.0338,1.49,2.5,0.0252,1.05
491,21151,27.5,327.0,102.0,1650.0,326.0,323.0,3.0,0.111,9.41,2.5,0.0597,6.23
492,24589,27.7,327.0,122.0,1720.0,326.0,324.0,3.0,0.084,10.8,2.5,0.102,9.43
493,14706,27.7,327.0,118.0,-1390.0,326.0,322.0,3.0,0.0908,8.47,4.0,0.0634,2.99
